File,Package,Type,Name,Parameters,ReturnType,Details
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L169,,,-- ── ADDITIONAL CHECK CONSTRAINTS ─────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L170,,,"-- DECISION: Add cross-table consistency checks as DB constraints,"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L171,,,-- not just application-level validation. DB is the last line of defence.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L173,,,"-- Exam seats: bench_number format must be ""LETTER-NUMBER"" (A-12)"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L178,,,-- Timetable slots: start/end times must be within college hours
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L183,,,-- Occupancy AI confidence must be 4 decimal places max
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L188,,,-- report presigned URLs must be https (security)
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,File,V6__seed_data.sql,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L1,,,-- ============================================================
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L2,,,-- V6__seed_data.sql
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L3,,,"-- SCAS - Seed Data: RVCE Rooms, Departments, Users, Roles"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L4,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L5,,,-- DECISION LOG:
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L6,,,--   [S1] Passwords are BCrypt hash of 'Test@1234' at strength 12.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L7,,,--        Generated externally (Spring's BCryptPasswordEncoder).
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L8,,,--        NEVER store plain text. Never use MD5 or SHA.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L9,,,--        All test accounts use SAME password for convenience;
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L10,,,--        production would require unique passwords + forced reset.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L11,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L12,,,--   [S2] UUIDs are hard-coded (not gen_random_uuid()) in seed data.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L13,,,--        Reason: other migration files or test fixtures may reference
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L14,,,--        these UUIDs. gen_random_uuid() would generate different UUIDs
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L15,,,"--        on each environment, breaking cross-reference."
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L16,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L17,,,--   [S3] GPS coordinates are real RVCE coordinates (approximately).
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L18,,,--        Lat/lng for each block taken from Google Maps.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L19,,,"--        Stored as NUMERIC(10,7) for ~1cm precision."
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L20,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L21,,,--   [S4] INSERT...ON CONFLICT DO NOTHING makes seed idempotent.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L22,,,--        Running './gradlew flywayMigrate' twice won't fail
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L23,,,--        because Flyway checksums V6 and won't re-run it.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L24,,,"--        But if someone manually runs this SQL, ON CONFLICT"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L25,,,--        prevents duplicate key violations.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L26,,,-- ============================================================
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L28,,,-- ─── DEPARTMENTS ─────────────────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L39,,,-- ─── ROLES ───────────────────────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L48,,,-- ─── PERMISSIONS ─────────────────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L66,,,-- ─── ROLE_PERMISSIONS mapping ─────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L67,,,"-- STUDENT: read rooms, timetable, exam, notifications"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L75,,,-- TEACHER: all student perms + verify occupancy
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L85,,,-- TTO: timetable write + generate
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L95,,,-- DEPT_COORD: exam full access
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L107,,,-- ADMIN: all permissions
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L112,,,"-- ─── USERS (1 per role, password = BCrypt('Test@1234', 12)) ───"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L113,,,"-- DECISION [S1]: BCrypt hash generated with Spring's BCryptPasswordEncoder.encode(""Test@1234"")"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L114,,,"-- Hash is a BCrypt string with strength 12 (prefix $2a$, $2b$, or $2y$)."
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L152,,,-- Assign roles
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L161,,,-- Update HODs now that users exist (DEFERRABLE FK)
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L165,,,-- ─── 30 RVCE ROOMS ─────────────────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L166,,,"-- GPS coordinates are approximate for RVCE Bengaluru (~12.9237, 77.4994)"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L167,,,-- DECISION [S3]: Real coordinates enable GPS navigation on campus map.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L173,,,-- ── Block A: Classrooms ────────────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L198,,,-- ── Block B: Labs ──────────────────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L215,,,-- ── Block C: Classrooms ────────────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L236,,,-- ── Block D: Exam Halls (bench grid set) ──────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L257,,,-- ── Seminar Halls ──────────────────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L270,,,-- ── Conference Rooms ───────────────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L279,,,-- ── More Classrooms ────────────────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L301,,,-- ─── TIMETABLE VERSION ────────────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L310,,,-- ─── SAMPLE TIMETABLE SLOTS ───────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L316,,,-- Monday period 1: DAA in A201 by Dr. Ramesh
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L325,,,-- Monday period 2: OS in A202 by Dr. Ramesh
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L334,,,-- Wednesday period 3: CN Lab in B101 by Dr. Priya
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V6__seed_data.sql,,SQL,L344,,,-- ─── VERIFY SEED DATA ─────────────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V7__add_missing_day_override_columns.sql,,File,V7__add_missing_day_override_columns.sql,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V7__add_missing_day_override_columns.sql,,SQL,L1,,,-- ============================================================
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V7__add_missing_day_override_columns.sql,,SQL,L2,,,-- V7__add_missing_day_override_columns.sql
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V7__add_missing_day_override_columns.sql,,SQL,L3,,,-- Add missing columns to day_overrides table for schema alignment with JPA entity.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V7__add_missing_day_override_columns.sql,,SQL,L4,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V7__add_missing_day_override_columns.sql,,SQL,L5,,,-- Context:
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V7__add_missing_day_override_columns.sql,,SQL,L6,,,--   Original V2 schema has day_overrides with UUID primary key (override_id).
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V7__add_missing_day_override_columns.sql,,SQL,L7,,,--   But DayOverride JPA entity expects:
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V7__add_missing_day_override_columns.sql,,SQL,L8,,,--     - id BIGINT (auto-increment)
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V7__add_missing_day_override_columns.sql,,SQL,L9,,,--     - created_by UUID (not null)
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V7__add_missing_day_override_columns.sql,,SQL,L10,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V7__add_missing_day_override_columns.sql,,SQL,L11,,,-- This migration safely adds missing columns for both:
